Comment,Time Stamp (sec),Status (code),Temperature (K),Magnetic Field (Oe),Sample Position (deg),Bridge 1 Resistivity (Ohm-m),Bridge 1 Excitation (uA),Bridge 2 Resistivity (Ohm-m),Bridge 2 Excitation (uA),Bridge 3 Resistivity (Ohm-m),Bridge 3 Excitation (uA),Bridge 4 Resistivity (Ohm-m),Bridge 4 Excitation (uA),Bridge 1 Std. Dev. (Ohm-m),Bridge 2 Std. Dev. (Ohm-m),Bridge 3 Std. Dev. (Ohm-m),Bridge 4 Std. Dev. (Ohm-m),Number of Readings,Bridge 1 Resistance (Ohms),Bridge 2 Resistance (Ohms),Bridge 3 Resistance (Ohms),Bridge 4 Resistance (Ohms),Signal 1 Vin (V),Signal 2 Vin (V),Digital Inputs (code),Drive 1 Iout (mA),Drive 1 Ipower (watts),Drive 2 Iout (mA),Drive 2 Ipower (watts),Pressure (),Map 20 (),Map 21 (),Map 22 (),Map 23 (),Map 24 (),Map 25 (),Map 26 (),Map 27 (),Map 28 (),Map 29 ()
,20103115.39,4417,299.988891601563,59999.26328125,0,0.381625650634766,50,,,-0.00394583908081055,50,,,8.03777633732157e-006,,7.24375424061891e-006,,25,381.625650634766,,-3.94583908081055,
,20103180.77,4417,299.988998413086,64999.14234375,0,0.381620239257813,50,,,-0.00395392275810242,50,,,8.93454476637854e-006,,6.84189411936003e-006,,25,381.620239257813,,-3.95392275810242,
,20103246.41,4417,300.005355834961,69999.4321875,0,0.381622869873047,50,,,-0.00396209017753601,50,,,5.68631366746143e-006,,6.3226251427882e-006,,25,381.622869873047,,-3.96209017753601,
,20103259.75,4417,300.002304077148,69999.6140625,0,0.381637578125,50,,,-0.0039608235836029,50,,,8.74621844242082e-006,,6.4658951214538e-006,,25,381.637578125,,-3.96082358360291,
,20103327.05,4417,300.004043579102,65000.14171875,0,0.381620964355469,50,,,-0.00395407819747925,50,,,7.05671270110915e-006,,6.93771256330658e-006,,25,381.620964355469,,-3.95407819747925,
,20103393.69,4417,300.010604858398,60000.0115625,0,0.381643179931641,50,,,-0.00394689657211304,50,,,8.39285664643667e-006,,5.27729152009511e-006,,25,381.643179931641,,-3.94689657211304,
,20103460.69,4417,300.00700378418,54999.5840625,0,0.381630992431641,50,,,-0.00393744114875793,50,,,6.53569881708662e-006,,5.23550747103739e-006,,25,381.630992431641,,-3.93744114875793,
,20103528.63,4417,300.004455566406,49999.7146875,0,0.381647501220703,50,,,-0.00392982642173767,50,,,8.71724616232929e-006,,4.6190708550502e-006,,25,381.647501220703,,-3.92982642173767,
,20103595.48,4417,300.001052856445,44999.75921875,0,0.381631889648437,50,,,-0.00392208925247192,50,,,7.27670404956529e-006,,4.0710280913517e-006,,25,381.631889648437,,-3.92208925247192,
,20103662.23,4417,300.002349853516,39999.89234375,0,0.38163244140625,50,,,-0.00391174909591675,50,,,7.26516043206457e-006,,3.78429973554656e-006,,25,381.63244140625,,-3.91174909591675,
,20103729.25,4417,300.005493164063,34999.6978125,0,0.381656776123047,50,,,-0.00390349177360535,50,,,6.97987791757841e-006,,2.46281602300979e-006,,25,381.656776123047,,-3.90349177360535,
,20103794.47,4417,300.002899169922,30000.045859375,0,0.381628835449219,50,,,-0.00389492799758911,50,,,1.31161043776616e-005,,4.35556684566516e-006,,25,381.628835449219,,-3.89492799758911,
,20103861.16,4417,300.001892089844,24999.5653125,0,0.381639622802734,50,,,-0.00388490313529968,50,,,9.78023726928032e-006,,3.52850147589605e-006,,25,381.639622802734,,-3.88490313529968,
,20103928.41,4417,299.998641967773,19999.70234375,0,0.381631203613281,50,,,-0.00387416947364807,50,,,7.6504511988512e-006,,2.49259586087923e-006,,25,381.631203613281,,-3.87416947364807,
,20103993.34,4417,300.006759643555,15000.0583203125,0,0.3816320703125,50,,,-0.00386436836242676,50,,,9.2490128316271e-006,,1.85637610768667e-006,,25,381.6320703125,,-3.86436836242676,
,20104059.72,4417,299.999313354492,10000.725625,0,0.381625966796875,50,,,-0.00385358415603638,50,,,9.0257764535186e-006,,2.05956720793752e-006,,25,381.625966796875,,-3.85358415603638,
,20104124.48,4417,300.000259399414,4999.926640625,0,0.381631661376953,50,,,-0.0038441822719574,50,,,7.98530204793046e-006,,1.56281760547772e-006,,25,381.631661376953,,-3.8441822719574,
,20104189.94,4417,300.001892089844,0.815912408828735,0,0.381629326171875,50,,,-0.00383335037231445,50,,,7.59750101065612e-006,,1.25164893347936e-006,,25,381.629326171875,,-3.83335037231445,
,20104256.50,4417,299.999893188477,-4999.32029296875,0,0.381653389892578,50,,,-0.00382303151130676,50,,,6.62839804667645e-006,,1.22213662815082e-006,,25,381.653389892578,,-3.82303151130676,
,20104320.36,4417,299.954208374023,-9999.512890625,0,0.381612908935547,50,,,-0.00381324109077454,50,,,9.38843814805685e-006,,2.42605492287765e-006,,25,381.612908935547,,-3.81324109077454,
,20104387.16,4417,299.976745605469,-14999.17921875,0,0.381606771240234,50,,,-0.00380075889587402,50,,,6.43442078982301e-006,,3.61646878681156e-006,,25,381.606771240234,,-3.80075889587402,
,20104453.27,4417,299.995849609375,-19999.258828125,0,0.38162279296875,50,,,-0.00378973663330078,50,,,4.82267282377468e-006,,3.12600602971317e-006,,25,381.62279296875,,-3.78973663330078,
,20104519.63,4417,300.001907348633,-24999.106015625,0,0.381612584228516,50,,,-0.00377744247436524,50,,,1.26396667879453e-005,,3.9695437926764e-006,,25,381.612584228516,,-3.77744247436523,
,20104585.47,4417,300.014602661133,-29999.292890625,0,0.381649168701172,50,,,-0.00376760992050171,50,,,9.26520364461848e-006,,3.43340494922334e-006,,25,381.649168701172,,-3.76760992050171,
,20104652.61,4417,300.008087158203,-34999.1740625,0,0.381658059082031,50,,,-0.00375460909843445,50,,,7.25220165274752e-006,,4.62631072596384e-006,,25,381.658059082031,,-3.75460909843445,
,20104720.11,4417,300.008407592773,-39999.428125,0,0.381684606933594,50,,,-0.00374322516441345,50,,,6.53179699893234e-006,,4.18373633739425e-006,,25,381.684606933594,,-3.74322516441345,
,20104786.88,4417,300.010848999023,-44999.09703125,0,0.381695623779297,50,,,-0.00373005508422852,50,,,5.32691503151127e-006,,2.99885663062282e-006,,25,381.695623779297,,-3.73005508422852,
,20104853.83,4417,300.005599975586,-49999.34359375,0,0.381689217529297,50,,,-0.00371860237121582,50,,,5.59156270317672e-006,,3.38517192614445e-006,,25,381.689217529297,,-3.71860237121582,
,20104920.31,4417,300.004302978516,-54999.30546875,0,0.381711278076172,50,,,-0.00370714864730835,50,,,7.84426550522505e-006,,4.0600262192092e-006,,25,381.711278076172,,-3.70714864730835,
,20104985.58,4417,300.005599975586,-59999.29,0,0.381705424804687,50,,,-0.00369481743812561,50,,,8.37582791882107e-006,,1.30948488041732e-005,,25,381.705424804687,,-3.69481743812561,
,20105051.44,4417,300.002655029297,-64999.5421875,0,0.381756693115234,50,,,-0.00368516812324524,50,,,8.53956478429873e-006,,1.45214748571358e-005,,25,381.756693115234,,-3.68516812324524,
,20105117.84,4417,300.007446289063,-69999.46,0,0.381742193603516,50,,,-0.00366988053321838,50,,,7.87848257208337e-006,,5.57769213673427e-006,,25,381.742193603516,,-3.66988053321838,
,20105131.05,4417,300.005310058594,-69999.6140625,0,0.381776590576172,50,,,-0.00366852380752563,50,,,8.82214813762525e-006,,5.55757366372665e-006,,25,381.776590576172,,-3.66852380752563,
,20105199.09,4417,300.003646850586,-64999.6521875,0,0.381743659667969,50,,,-0.00368219658851623,50,,,6.5922419662761e-006,,5.14352072419023e-006,,25,381.743659667969,,-3.68219658851624,
,20105266.83,4417,299.998413085938,-59999.90484375,0,0.381741186523437,50,,,-0.00369530938148499,50,,,7.21846493325351e-006,,3.99356871871377e-006,,25,381.741186523437,,-3.69530938148499,
,20105333.53,4417,300.001449584961,-54999.92078125,0,0.381722799072266,50,,,-0.00370731960296631,50,,,8.23222907182068e-006,,3.77248915360205e-006,,25,381.722799072266,,-3.70731960296631,
,20105401.47,4417,300.000549316406,-50000.208125,0,0.381738395996094,50,,,-0.00371929307937622,50,,,6.73844159657929e-006,,3.25870275850821e-006,,25,381.738395996094,,-3.71929307937622,
,20105468.41,4417,299.99674987793,-44999.9690625,0,0.381750708007813,50,,,-0.0037316575717926,50,,,6.75703994518326e-006,,3.48613423307394e-006,,25,381.750708007812,,-3.7316575717926,
,20105535.41,4417,299.993499755859,-40000.30984375,0,0.381716697998047,50,,,-0.00374360277175903,50,,,8.02482525726059e-006,,4.69858251777796e-006,,25,381.716697998047,,-3.74360277175903,
,20105601.31,4417,299.986190795898,-35000.286875,0,0.381704427490234,50,,,-0.00375500744819641,50,,,7.13871577997854e-006,,3.33723522987688e-006,,25,381.704427490234,,-3.75500744819641,
,20105667.08,4417,299.987442016602,-29999.61375,0,0.38168611328125,50,,,-0.00376691435813904,50,,,1.44442970826936e-005,,3.82647024736368e-006,,25,381.68611328125,,-3.76691435813904,
,20105732.08,4417,299.980850219727,-24999.816015625,0,0.381653204345703,50,,,-0.0037790789604187,50,,,8.13536875423238e-006,,2.91523325419194e-006,,25,381.653204345703,,-3.7790789604187,
,20105798.97,4417,299.995101928711,-19999.808515625,0,0.381661401367188,50,,,-0.00379114035606384,50,,,8.26561917826929e-006,,1.97985543446259e-006,,25,381.661401367188,,-3.79114035606384,
,20105865.63,4421,300.217102050781,-15000.376171875,0,0.381671833496094,50,,,-0.00380125584602356,50,,,2.47178420915495e-005,,2.991488268713e-006,,25,381.671833496094,,-3.80125584602356,
,20105932.44,4417,300.034561157227,-9999.5752734375,0,0.381669671630859,50,,,-0.00381326364517212,50,,,6.79963554696024e-006,,1.74031101465706e-006,,25,381.669671630859,,-3.81326364517212,
,20105999.33,4417,300.015090942383,-4999.48783203125,0,0.381699040527344,50,,,-0.0038239252281189,50,,,7.97716619222495e-006,,1.65723255867673e-006,,25,381.699040527344,,-3.8239252281189,
,20106065.00,4417,300.007095336914,0.00487403988838196,0,0.381669976806641,50,,,-0.00383468935012817,50,,,8.27157572280112e-006,,1.25828062692311e-006,,25,381.669976806641,,-3.83468935012817,
,20106106.48,4369,300.007385253906,-0.0243699997663498,0,0.381659779052734,50,,,-0.00383482915878296,50,,,8.79263847443276e-006,,1.10499538703879e-006,,25,381.659779052734,,-3.83482915878296,
,20106297.31,4370,298.968154907227,-0.0243699997663498,0,0.381032022705078,50,,,-0.00382913331985474,50,,,8.97499054009746e-006,,8.96009325548889e-007,,25,381.032022705078,,-3.82913331985474,
,20106337.48,4374,297.806854248047,-0.0243699997663498,0,0.380566499023437,50,,,-0.00382500819206238,50,,,5.17875788784252e-005,,1.21559000680638e-006,,25,380.566499023437,,-3.82500819206238,
,20106371.05,4374,296.825653076172,-0.0243699997663498,0,0.379935450439453,50,,,-0.00381969098091126,50,,,4.76926248347081e-005,,1.31007754702608e-006,,25,379.935450439453,,-3.81969098091125,
,20106407.02,4374,295.821746826172,-0.0243699997663498,0,0.3792889453125,50,,,-0.00381454048156738,50,,,4.42801230931278e-005,,1.23359380281377e-006,,25,379.2889453125,,-3.81454048156738,
,20106443.67,4374,294.823608398438,-0.0243699997663498,0,0.37864525390625,50,,,-0.00380898002624512,50,,,4.89178313466803e-005,,1.21400806553855e-006,,25,378.64525390625,,-3.80898002624512,
,20106480.59,4374,293.825546264648,-0.0243699997663498,0,0.378002510986328,50,,,-0.00380365659713745,50,,,4.6007616316365e-005,,1.19389320884668e-006,,25,378.002510986328,,-3.80365659713745,
,20106515.48,4374,292.842559814453,-0.0243699997663498,0,0.377345172119141,50,,,-0.00379846519470215,50,,,6.10348138242842e-005,,1.27317967457084e-006,,25,377.345172119141,,-3.79846519470215,
,20106549.97,4374,291.858306884766,-0.0243699997663498,0,0.376691878662109,50,,,-0.00379249188423157,50,,,4.80656726639944e-005,,1.26945689605187e-006,,25,376.691878662109,,-3.79249188423157,
,20106584.59,4374,290.546340942383,-0.0243699997663498,0,0.376015892333984,50,,,-0.00378686772346497,50,,,8.69468652433917e-005,,1.39020361351728e-006,,25,376.015892333984,,-3.78686772346497,
,20106596.88,4374,289.389358520508,-0.0243699997663498,0,0.375496313476563,50,,,-0.00378221890449524,50,,,0.000138182140063439,,1.75934434552037e-006,,25,375.496313476562,,-3.78221890449524,
,20106614.31,4374,287.207611083984,-0.0243699997663498,0,0.374341595458984,50,,,-0.00377275175094605,50,,,0.000195254289368821,,2.07198931505284e-006,,25,374.341595458984,,-3.77275175094604,
,20106628.70,4374,285.154907226563,-0.0243699997663498,0,0.373156422119141,50,,,-0.00376293653488159,50,,,0.000225570296647651,,2.23936437114299e-006,,25,373.156422119141,,-3.76293653488159,
,20106641.88,4370,283.133651733398,-0.0243699997663498,0,0.371918597412109,50,,,-0.00375245450019837,50,,,0.000252708057578135,,2.3187294722828e-006,,25,371.918597412109,,-3.75245450019836,
,20106656.03,4370,281.578704833984,-0.0243699997663498,0,0.370656950683594,50,,,-0.00374201861381531,50,,,0.000201020871084201,,2.08706770616655e-006,,25,370.656950683594,,-3.74201861381531,
,20106671.41,4370,280.709854125977,-0.0243699997663498,0,0.369735281982422,50,,,-0.00373423073768616,50,,,0.000124499130880363,,1.92314962049951e-006,,25,369.735281982422,,-3.73423073768616,
,20106688.22,4370,279.433944702148,-0.0243699997663498,0,0.368918374023437,50,,,-0.00372711463928223,50,,,0.000142999862072114,,1.62734869542837e-006,,25,368.918374023437,,-3.72711463928223,
,20106698.64,4370,278.465148925781,-0.0243699997663498,0,0.368342781982422,50,,,-0.00372215386390686,50,,,0.000161917075787663,,1.71740378287189e-006,,25,368.342781982422,,-3.72215386390686,
,20106709.89,4370,277.472549438477,-0.0243699997663498,0,0.367659429931641,50,,,-0.00371648139953613,50,,,0.000158090662452351,,1.71005492743615e-006,,25,367.659429931641,,-3.71648139953613,
,20106721.73,4370,276.53434753418,-0.0243699997663498,0,0.366983184814453,50,,,-0.00371049043655396,50,,,0.000143222535814012,,1.80711368283398e-006,,25,366.983184814453,,-3.71049043655396,
,20106734.02,4370,275.553344726563,-0.0243699997663498,0,0.366312746582031,50,,,-0.0037050705242157,50,,,0.000142354714953532,,1.73663930457957e-006,,25,366.312746582031,,-3.7050705242157,
,20106747.02,4370,274.491851806641,-0.0243699997663498,0,0.365593526611328,50,,,-0.00369875901222229,50,,,0.000143368478257339,,1.78172508480626e-006,,25,365.593526611328,,-3.69875901222229,
,20106759.02,4370,273.738052368164,-0.0243699997663498,0,0.364947143554687,50,,,-0.00369387640953064,50,,,0.000108527958578928,,1.92480783481952e-006,,25,364.947143554688,,-3.69387640953064,
,20106778.50,4374,272.39794921875,-0.0243699997663498,0,0.364218679199219,50,,,-0.00368751972198486,50,,,0.000117599162861837,,1.62985074204173e-006,,25,364.218679199219,,-3.68751972198486,
,20106798.36,4370,270.46549987793,-0.0243699997663498,0,0.363110032958984,50,,,-0.003678011302948,50,,,0.00014581551720026,,1.88238643517189e-006,,25,363.110032958984,,-3.678011302948,
,20106810.17,4370,269.615158081055,-0.0243699997663498,0,0.362490411376953,50,,,-0.00367288594245911,50,,,0.0001250417450289,,1.55949127534682e-006,,25,362.490411376953,,-3.67288594245911,
,20106825.58,4374,268.60075378418,-0.0243699997663498,0,0.361799875488281,50,,,-0.0036668881893158,50,,,0.000118143453031884,,1.42170146377215e-006,,25,361.799875488281,,-3.6668881893158,
,20106839.69,4374,267.562301635742,-0.0243699997663498,0,0.361150758056641,50,,,-0.00366145137786865,50,,,0.000125066923934443,,1.38606845060153e-006,,25,361.150758056641,,-3.66145137786865,
,20106851.83,4374,266.168045043945,-0.0243699997663498,0,0.360433399658203,50,,,-0.00365544362068176,50,,,0.000200506273605933,,2.05227542867932e-006,,25,360.433399658203,,-3.65544362068176,
,20106865.08,4370,264.286697387695,-0.0243699997663498,0,0.359318129882812,50,,,-0.00364582808494568,50,,,0.0002324369977165,,2.44868538417888e-006,,25,359.318129882813,,-3.64582808494568,
,20106886.19,4370,262.701049804688,-0.0243699997663498,0,0.35780826171875,50,,,-0.00363279500961304,50,,,0.000132210189190074,,1.28970994592449e-006,,25,357.80826171875,,-3.63279500961304,
,20106903.83,4370,261.451690673828,-0.0243699997663498,0,0.356957568359375,50,,,-0.00363519667625427,50,,,0.00013988108093079,,1.84393782397192e-006,,25,356.957568359375,,-3.63519667625427,
,20106914.53,4370,260.437210083008,-0.0243699997663498,0,0.356307763671875,50,,,-0.0036454812335968,50,,,0.000161016001110614,,2.35394773717263e-006,,25,356.307763671875,,-3.6454812335968,
,20106925.55,4370,259.540100097656,-0.0243699997663498,0,0.355628583984375,50,,,-0.00364433459281922,50,,,0.000152706956962648,,1.99683809164692e-006,,25,355.628583984375,,-3.64433459281921,
,20106942.23,4370,258.706100463867,-0.0243699997663498,0,0.354923018798828,50,,,-0.0036086207485199,50,,,8.43108233660765e-005,,2.90990202787171e-006,,25,354.923018798828,,-3.6086207485199,
,20106957.39,4374,257.450744628906,-0.0243699997663498,0,0.354341011962891,50,,,-0.00360035180091858,50,,,0.000133508056288716,,1.64886912496811e-006,,25,354.341011962891,,-3.60035180091858,
,20106978.44,4370,255.591850280762,-0.0243699997663498,0,0.353149063720703,50,,,-0.00358853222846985,50,,,0.000130671203147985,,1.71292436133063e-006,,25,353.149063720703,,-3.58853222846985,
,20106993.11,4374,254.638946533203,-0.0243699997663498,0,0.352464249267578,50,,,-0.00358134613037109,50,,,0.000110458732525644,,1.77379649812547e-006,,25,352.464249267578,,-3.58134613037109,
,20107008.38,4374,253.586700439453,-0.0243699997663498,0,0.351805738525391,50,,,-0.00357541231155396,50,,,0.000117729675511187,,1.68761613226881e-006,,25,351.805738525391,,-3.57541231155396,
,20107021.27,4374,252.341506958008,-0.0243699997663498,0,0.351156763916016,50,,,-0.00357051149368286,50,,,0.000158021652583651,,1.55091323447844e-006,,25,351.156763916016,,-3.57051149368286,
,20107036.36,4370,250.136650085449,-0.0243699997663498,0,0.349884129638672,50,,,-0.00356216642379761,50,,,0.000237081063436933,,2.3494725742414e-006,,25,349.884129638672,,-3.56216642379761,
,20107053.19,4374,248.634300231934,-0.0243699997663498,0,0.348581364746094,50,,,-0.00355252973556519,50,,,0.000157760151561784,,1.78726221987262e-006,,25,348.581364746094,,-3.55252973556519,
,20107070.59,4370,247.573448181152,-0.0243699997663498,0,0.347711103515625,50,,,-0.00354553314208984,50,,,0.000129193103052628,,1.57958913775579e-006,,25,347.711103515625,,-3.54553314208984,
,20107083.69,4370,246.407302856445,-0.0243699997663498,0,0.346986478271484,50,,,-0.00353970399856567,50,,,0.000153380419645291,,1.84285426092807e-006,,25,346.986478271484,,-3.53970399856567,
,20107106.22,4370,244.761054992676,-0.0243699997663498,0,0.345737462158203,50,,,-0.0035293235874176,50,,,0.000110313581639798,,1.99064065363322e-006,,25,345.737462158203,,-3.5293235874176,
,20107126.22,4374,243.415992736816,-0.0243699997663498,0,0.344984443359375,50,,,-0.00352263467788696,50,,,0.000122068821772238,,1.43754764584541e-006,,25,344.984443359375,,-3.52263467788696,
,20107147.47,4370,241.555244445801,-0.0243699997663498,0,0.343860909423828,50,,,-0.00351276937484741,50,,,0.000130067316357115,,1.7079172154453e-006,,25,343.860909423828,,-3.51276937484741,
,20107161.69,4370,240.626350402832,-0.0243699997663498,0,0.343200263671875,50,,,-0.00350747017860413,50,,,0.000111719475505525,,1.67791278741618e-006,,25,343.200263671875,,-3.50747017860413,
,20107177.19,4374,239.641296386719,-0.0243699997663498,0,0.342534949951172,50,,,-0.00350182896614075,50,,,0.000119418830851042,,1.59652083874952e-006,,25,342.534949951172,,-3.50182896614075,
,20107191.47,4374,238.336952209473,-0.0243699997663498,0,0.341874924316406,50,,,-0.00349594066619873,50,,,0.000145083950639139,,1.90927960064317e-006,,25,341.874924316406,,-3.49594066619873,
,20107206.69,4370,236.165298461914,-0.0243699997663498,0,0.340670670166016,50,,,-0.00348566145896912,50,,,0.00023522156690819,,2.81387196516063e-006,,25,340.670670166016,,-3.48566145896912,
,20107220.98,4370,234.573997497559,-0.0243699997663498,0,0.339463453369141,50,,,-0.00347566769599914,50,,,0.000195652665782722,,1.90551014601871e-006,,25,339.463453369141,,-3.47566769599915,
,20107236.34,4370,233.678298950195,-0.0243699997663498,0,0.338584475097656,50,,,-0.00346792887687683,50,,,0.000120818541159157,,1.73328115205512e-006,,25,338.584475097656,,-3.46792887687683,
,20107251.52,4370,232.508201599121,-0.0243699997663498,0,0.337832248535156,50,,,-0.0034615376663208,50,,,0.000142002633521309,,2.04149433779005e-006,,25,337.832248535156,,-3.4615376663208,
,20107263.44,4370,231.387001037598,-0.0243699997663498,0,0.337137641601563,50,,,-0.00345482754707336,50,,,0.000157414930809887,,2.44822988221098e-006,,25,337.137641601563,,-3.45482754707336,
,20107290.27,4370,229.702896118164,-0.0243699997663498,0,0.335829329833984,50,,,-0.00344379822731018,50,,,8.25284831182117e-005,,1.50622449450075e-006,,25,335.829329833984,,-3.44379822731018,
,20107305.50,4370,228.393295288086,-0.0243699997663498,0,0.335201990966797,50,,,-0.00343846558570862,50,,,0.000136535207092054,,1.89944390818664e-006,,25,335.201990966797,,-3.43846558570862,
,20107329.08,4370,226.611053466797,-0.0243699997663498,0,0.334014464111328,50,,,-0.00342848198890686,50,,,0.000112726595016736,,1.61373443710152e-006,,25,334.014464111328,,-3.42848198890686,
,20107345.56,4374,225.607452392578,-0.0243699997663498,0,0.333349641113281,50,,,-0.00342244983673096,50,,,0.000101584426049463,,1.54730800953413e-006,,25,333.349641113281,,-3.42244983673096,
,20107361.06,4374,224.576499938965,-0.0243699997663498,0,0.332743500976563,50,,,-0.0034174524307251,50,,,0.000111656496126268,,1.38559619276712e-006,,25,332.743500976562,,-3.4174524307251,
,20107373.03,4374,223.05224609375,-0.0243699997663498,0,0.332039815673828,50,,,-0.00341122652053833,50,,,0.000202676781722126,,2.73252434881605e-006,,25,332.039815673828,,-3.41122652053833,
,20107386.25,4370,221.172004699707,-0.0243699997663498,0,0.330959720458984,50,,,-0.00340182495117188,50,,,0.000229395322841828,,2.32312426293039e-006,,25,330.959720458984,,-3.40182495117188,
,20107401.48,4370,219.599052429199,-0.0243699997663498,0,0.329728815917969,50,,,-0.00339108745574951,50,,,0.000173172732296366,,1.79713050127465e-006,,25,329.728815917969,,-3.39108745574951,
,20107418.34,4370,218.618896484375,-0.0243699997663498,0,0.328840645751953,50,,,-0.0033838812828064,50,,,0.000133994999784034,,1.66569807290584e-006,,25,328.840645751953,,-3.3838812828064,
,20107431.23,4370,217.520202636719,-0.0243699997663498,0,0.328174172363281,50,,,-0.00337807018280029,50,,,0.000147008992032746,,1.86940394474282e-006,,25,328.174172363281,,-3.37807018280029,
,20107443.25,4370,216.418045043945,-0.0243699997663498,0,0.327467999267578,50,,,-0.00337166567802429,50,,,0.000150227265632047,,2.34370406128692e-006,,25,327.467999267578,,-3.37166567802429,
,20107454.02,4370,215.571350097656,-0.0243699997663498,0,0.326875482177734,50,,,-0.00336685811042786,50,,,0.000141907113332899,,1.98135258461842e-006,,25,326.875482177734,,-3.36685811042786,
